credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,churn_probability(%)
603,2,1,57,6,0.41849999734952154,2,1,1,0.43704503780111004,1,27.377424
615,1,1,45,5,0.0,2,1,1,0.824454035360377,0,8.133025
634,1,0,36,1,0.2770804273559835,1,1,0,0.581189553602369,0,10.6762495
716,0,1,41,8,0.502776007581405,2,1,1,0.690263970209155,0,3.19988
647,1,1,41,4,0.5537600943873269,1,1,1,0.5080788215274559,1,8.967592
591,0,0,44,10,0.4527016526909392,1,1,0,0.009870092593842712,0,89.39061
574,1,1,34,1,0.4486777480051762,1,0,0,0.8281541887250232,0,10.323356
467,0,1,51,10,0.4564192178585338,2,1,0,0.8889503947626998,1,52.707863
701,1,0,35,2,0.0,2,1,1,0.32879960036183453,0,3.329326
747,1,0,34,10,0.0,2,1,1,0.25376533458945333,0,2.6423924
650,1,1,32,2,0.338410109060615,1,1,0,0.8161024377828082,0,4.849043
731,2,0,39,2,0.505448965354818,1,1,1,0.3742324892027188,0,23.674002
638,0,0,26,1,0.4194920734550032,2,1,1,0.11740876253682225,0,2.339056
569,2,1,41,2,0.0,2,1,0,0.6713690657457787,0,3.5753124
459,0,1,50,5,0.4359853835475591,1,1,0,0.7786222084209041,0,96.17601
632,0,1,23,3,0.48816039213371454,1,1,0,0.7361662538772452,1,21.976824
683,1,0,73,8,0.548956869300998,2,1,1,0.6660579085302646,0,0.7711431
850,1,0,46,2,0.6292067428652008,1,1,1,0.09488176120819537,0,49.51941
512,1,0,41,6,0.0,1,1,1,0.5025291415330164,0,13.554825
616,1,0,31,3,0.5451980124679309,1,1,0,0.2967024350825504,1,36.86755
664,1,1,36,1,0.0,2,1,1,0.4768508392551488,0,1.7799487
694,1,1,30,10,0.5766645333968067,1,1,1,0.1589847330420055,0,7.8340454
655,1,1,24,9,0.42672827840180055,1,1,1,0.2597660076537309,0,2.7506347
607,1,0,33,8,0.3638996215555089,1,0,1,0.6541274191685306,0,14.126158
684,2,1,39,4,0.8251755124959301,2,0,0,0.7884912009096868,1,9.288367
763,2,1,37,8,0.0,2,1,1,0.0046094402015392465,0,2.1797075
671,2,1,50,8,0.0,1,0,1,0.012743867039302253,0,20.295437
592,2,1,38,3,0.0,1,1,1,0.06447770762107781,1,32.482185
666,2,0,36,6,0.0,2,1,0,0.883490823373632,0,4.379482
667,1,1,34,5,0.0,2,1,1,0.5145343880340573,0,0.44142357
850,2,1,36,6,0.0,2,0,1,0.2064170628295002,0,1.9910955
622,2,1,42,9,0.0,2,1,0,0.5956342830740335,0,4.2434273
577,1,0,30,8,0.3685643840493167,2,0,1,0.6321755227624237,0,0.5065893
555,2,1,21,1,0.0,2,0,0,0.5194984621031309,0,0.9158621
547,1,1,62,10,0.509126035993339,2,1,1,0.425747758910976,0,5.26007
613,0,0,50,5,0.4035223225493666,2,1,0,0.06241611073857553,0,18.473259
672,1,0,43,4,0.3690723592196338,2,1,1,0.8367059054139669,0,3.7311778
624,2,0,36,10,0.0,2,0,1,0.9309331041114426,0,11.905161
698,2,0,50,1,0.0,4,1,0,0.44281888920391893,1,98.66895
606,1,1,37,6,0.3283163295503765,1,0,0,0.8626589839329655,1,10.038647
720,2,1,31,4,0.563401937416104,1,0,0,0.6899364389299177,0,25.635519
835,1,1,23,9,0.0,1,1,0,0.09892019687880191,1,29.983871
771,2,0,47,3,0.2896155965157009,2,1,1,0.5393655594109237,0,25.178423
811,1,0,47,3,0.491695014497719,2,0,0,0.8600009300888234,0,19.049059
734,0,1,33,5,0.48584897557410667,1,1,0,0.3091210710622864,0,18.19267
548,2,1,33,6,0.0,1,1,1,0.15859899620413748,0,11.091173
652,1,0,31,3,0.4133031463093243,3,0,0,0.7761214696003467,1,16.045446
707,1,1,33,2,0.0,2,0,0,0.6543393394069134,0,1.3090829
605,0,0,56,1,0.29545533806176044,2,1,1,0.3109706977016305,1,38.932354
623,1,0,34,9,0.0,1,1,0,0.1212297274389704,0,11.392899
686,0,1,29,3,0.7388618223438848,1,1,0,0.323368331675675,0,37.868668
525,0,0,47,1,0.4706599400577342,1,1,0,0.4405880761612734,1,91.25427
657,2,1,41,8,0.4360420998023541,1,1,1,0.3322919338796855,0,14.092021
730,0,0,33,7,0.5196048722411558,1,1,0,0.07565982551333651,1,45.6713
816,0,0,34,2,0.43209125266756715,2,1,0,0.51453578816777,0,7.9582505
484,1,0,50,2,0.36033817555167524,2,0,0,0.24081794811404486,0,22.777405
728,1,0,34,6,0.3604058922887775,2,1,1,0.057936082895916556,0,1.5175167
730,2,0,39,6,0.5583724850197146,1,1,0,0.8622746472288103,1,50.903225
477,2,1,31,9,0.0,2,0,1,0.920335842072918,0,2.1123066
663,0,0,46,6,0.38039109823434686,1,1,1,0.10514504135144906,1,61.01989
549,0,1,34,6,0.8131484779338097,2,1,0,0.5476861540277096,0,2.6865091
714,2,1,29,9,0.0,2,1,0,0.6459665398045513,0,1.7562183
430,0,1,49,3,0.5464974245120798,1,1,0,0.7325963629526618,1,90.99045
504,0,1,43,5,0.5370315493434008,2,1,0,0.9071832860038134,0,5.681335
530,1,0,29,5,0.0,2,0,0,0.6072561429616529,0,0.78960407
619,0,1,29,4,0.39440662940080573,1,0,1,0.6585675432003757,0,17.077261
617,0,1,44,9,0.19592452856058012,2,1,0,0.2664383948667098,0,12.265526
791,0,1,31,1,0.5190965383594591,1,0,0,0.48272094985071073,0,24.206936
609,1,1,48,1,0.43053045959815806,3,1,1,0.9226534634057552,1,96.56409
780,0,1,51,4,0.5050865472909739,1,1,0,0.9763318896954658,1,92.63732
777,0,0,34,5,0.3853901797339311,1,1,1,0.8631171276856938,0,39.073643
817,0,0,27,7,0.5173837712355643,1,1,1,0.2962675935551845,0,9.387766
850,1,1,58,8,0.6243655740862755,1,0,0,0.12945051252394602,1,96.255226
732,1,0,36,9,0.0,1,0,0,0.018688884788497298,1,13.847521
693,1,1,40,4,0.5207770214591909,1,1,1,0.5095855654214978,0,15.052271
576,1,0,50,8,0.0,2,1,1,0.2889827978571954,0,8.5710125
643,1,1,37,6,0.0,2,0,0,0.7122839731194328,0,0.5261536
757,1,1,47,3,0.5211163624242816,1,1,0,0.7191584796348052,0,54.779774
569,0,1,30,6,0.4249912384745536,1,0,1,0.22053756133710767,0,7.955252
772,2,1,36,3,0.4465152763817374,1,1,1,0.9347731208330395,0,20.582222
576,0,1,29,7,0.5204314628301874,1,0,1,0.868173910608463,0,7.546499
608,0,1,28,4,0.38533457947009486,1,1,1,0.2456328079331576,0,14.100268
794,1,1,33,0,0.0,2,0,0,0.8906407061874408,0,1.8575115
593,1,1,50,6,0.6845037760151942,1,0,0,0.10442012212166261,0,80.22839
597,2,1,38,1,0.0,2,1,0,0.2064782686746584,0,3.8682687
541,0,0,39,9,0.3990332090610973,1,1,1,0.9990780119501412,1,77.580215
692,0,1,24,2,0.4806610126047592,1,0,1,0.9024809369294767,0,22.21853
697,1,0,48,1,0.0,2,1,1,0.43698648220905095,0,9.067272
768,1,1,29,2,0.38256445076963325,2,1,1,0.3684110332536757,0,0.65639347
802,1,1,38,1,0.5681873066470933,1,1,1,0.8625131200029603,0,9.349167
584,1,1,47,5,0.0,2,1,0,0.44641618274545214,0,3.3560805
614,2,1,66,2,0.0,2,0,1,0.9004415921720524,0,2.8941352
850,0,0,36,6,0.5725199422602222,1,1,0,0.11046389930238336,1,31.713608
671,1,0,38,6,0.5266270460647987,1,0,1,0.38032317086281736,0,4.7447057
626,1,0,52,0,0.0,2,1,0,0.1607547520788235,1,36.73888
770,1,0,68,2,0.7315928152342651,1,0,0,0.7978046903479281,1,96.7383
633,1,1,38,2,0.3662943787256412,2,1,1,0.5383602634051552,0,2.5748923
663,1,1,40,6,0.62263602724118,1,0,1,0.1679967436890223,0,6.67736
581,0,0,43,5,0.3717029890502555,3,1,0,0.705187695424913,1,89.38806
561,0,0,45,2,0.6699348727604902,2,0,1,0.5785927556081606,0,33.999405
479,0,1,51,1,0.4293166998600907,3,1,0,0.43062427461822606,1,98.495285
769,1,0,31,6,0.46972163080237084,2,1,0,0.7383558129801396,0,0.75905055
659,2,1,60,2,0.0,1,1,0,0.8874290994790003,1,98.50863
590,2,0,51,10,0.33668897200452985,2,1,1,0.9547187256382984,0,41.99015
560,1,1,50,3,0.0,2,1,0,0.4226414122548703,0,8.875967
437,0,1,35,6,0.5053977891979967,2,1,1,0.805686043017108,0,3.3140793
661,1,0,34,0,0.0,2,1,0,0.9278088557457237,0,7.25914
677,0,0,36,10,0.27424218335022005,1,1,0,0.1653340894055382,0,53.819984
560,1,0,31,3,0.45891612805820886,1,1,0,0.1989948540085578,0,16.810244
578,1,0,35,2,0.0,2,0,1,0.13190429686035013,0,1.2076827
421,2,1,34,6,0.3615944625166338,1,1,1,0.06076170274261191,0,5.2519336
492,0,0,49,2,0.6028322096832225,2,1,1,0.8362116582133593,0,53.41351
545,1,0,32,6,0.0,2,1,1,0.2603038090137608,0,1.1312191
640,0,0,43,9,0.37765329341486825,1,1,0,0.9200617658986432,1,74.90961
624,2,0,34,6,0.0,1,1,0,0.0028553226833162564,1,49.25798
577,2,1,28,7,0.0,1,1,0,0.716382564534913,0,34.720158
704,1,1,31,5,0.5264474512340848,3,1,1,0.27234050851856356,1,2.1659703
523,1,1,45,5,0.0,2,1,1,0.6071410819733284,0,4.8269367
793,1,1,35,2,0.0,2,1,1,0.3985007568222765,0,1.4602395
564,1,0,53,2,0.1812380476870111,1,1,1,0.20524025044391736,1,65.2436
711,1,1,33,1,0.0,1,0,0,0.20791395578277724,0,12.210631
791,0,0,33,10,0.5190542104166677,2,0,0,0.2700675414502085,1,2.4734874
629,0,0,38,9,0.4940206997988706,1,1,0,0.3802437632793932,0,49.87481
729,0,1,39,6,0.5078390592770157,1,1,1,0.9249164295190191,1,38.37109
651,0,1,35,8,0.43869489002487033,1,1,0,0.6383978169915226,1,36.378082
695,2,1,39,4,0.26114666715876556,1,1,1,0.006162538522428891,0,14.975063
847,2,1,31,5,0.0,2,1,1,0.38161189393587086,0,2.8173995
704,1,1,47,5,0.0,2,1,1,0.726704550284552,0,2.6750517
613,0,1,33,3,0.6207158452262431,2,1,1,0.28872572330657575,0,5.244517
692,2,0,29,4,0.0,2,0,0,0.6944096161183392,0,13.836511
720,1,0,34,3,0.4715363516717087,2,1,1,0.6806085481163451,0,1.7768552
577,1,1,41,6,0.0,1,1,1,0.8381280412279372,0,5.879076
710,0,0,24,7,0.4109205056124581,2,1,0,0.8664079419584569,0,15.454355
716,1,0,38,1,0.0,2,1,1,0.4982969873622931,0,7.5236244
410,1,1,33,6,0.5013577026433322,1,0,0,0.331641571770104,1,6.4981675
584,0,0,36,4,0.43701739618663504,1,1,1,0.3511795876506206,0,42.142284
792,1,1,30,1,0.5069303636388783,1,1,1,0.5677634214067443,0,4.5208087
605,1,0,36,6,0.0,1,0,1,0.003396624377628063,0,23.405472
486,2,1,24,1,0.0,1,1,0,0.49400307729388154,0,19.704597
615,1,1,41,4,0.5196764152329738,1,0,1,0.6533142415100641,0,18.806175
676,1,1,23,1,0.42960657851161804,1,0,1,0.5818917706640985,0,1.710159
571,1,1,34,1,0.3958780236230575,2,0,1,0.9302916928566677,0,1.127625
850,1,0,37,9,0.0,1,0,0,0.5004951972913413,0,6.0471888
717,1,1,48,7,0.49328773287991157,1,1,1,0.8497873546923731,0,30.130121
642,0,0,39,8,0.5112196350318968,1,1,0,0.3089354033310181,1,34.720387
780,2,1,47,7,0.3427934026919058,1,1,1,0.18982587837138443,0,42.934956
492,0,0,38,8,0.22745661395828085,2,1,0,0.9449063885601074,0,10.362262
760,0,1,29,5,0.41294551106387467,2,0,1,0.4316565231979654,0,1.762567
500,2,1,40,1,0.3945994168389246,1,1,1,0.7642450354008807,0,16.949001
654,2,0,36,2,0.0,2,1,1,0.733272677540705,0,4.480332
606,2,0,25,3,0.5874365962690271,3,1,0,0.22737401421835784,1,61.445164
367,2,1,42,6,0.3730928362188808,1,1,0,0.844106362157586,1,92.182465
799,2,1,38,2,0.0,2,1,1,0.29645711165416294,0,2.1124246
434,0,1,71,9,0.4762765232688699,1,1,0,0.6292465930496363,0,43.4102
719,2,0,32,7,0.0,1,0,0,0.3812998641370251,0,40.189663
641,1,0,37,2,0.0,2,1,0,0.019643325937627038,0,1.6334949
461,2,0,25,6,0.0,2,1,1,0.0764808539215495,0,1.9062785
790,0,0,25,5,0.6093540608459793,1,1,0,0.29104384468716765,0,22.995266
588,1,1,31,4,0.3970033012208264,2,0,1,0.17934437738804054,0,0.5031261
621,1,1,27,4,0.5460531006832297,1,1,0,0.10622254425297616,0,6.34545
768,0,1,48,3,0.48956761687584,1,1,1,0.12262326052137977,1,88.91352
681,2,1,38,2,0.39781665934563315,2,1,0,0.11761083183444018,0,9.210491
606,2,1,37,8,0.6166351445720452,2,1,0,0.44548054339189386,0,4.563117
542,2,1,37,8,0.0,1,1,1,0.003977779877978346,0,19.61686
713,0,0,24,7,0.5886343734222927,1,1,1,0.6079626604340714,0,18.398256
597,2,0,33,2,0.0,2,1,1,0.02344763924954833,0,8.240633
635,1,1,27,3,0.5062207926732325,1,1,0,0.8095691638551482,0,5.4624686
599,0,1,61,1,0.49716584131828195,1,0,1,0.45193330963106976,1,81.487564
496,2,0,44,0,0.7148570959627474,2,1,0,0.014539538525929225,1,51.073612
759,2,1,31,8,0.0,2,1,1,0.49542311290728264,0,1.0938876
757,0,1,31,1,0.5074584665032724,3,1,0,0.8158716157393031,0,14.661968
564,2,1,31,0,0.4989100554731207,1,1,1,0.36376348941323894,0,35.591404
561,1,0,22,6,0.744481394816517,2,1,0,0.3664110922593108,0,0.48182988
702,1,1,40,3,0.5920999239173165,1,0,1,0.7302932930094824,0,12.662983
678,0,0,40,8,0.5127359080334172,1,0,0,0.8383890161510423,0,42.658382
707,1,0,46,7,0.5080817075968973,2,1,1,0.7300695716440919,0,8.22651
610,1,0,27,9,0.6359631115565687,1,0,1,0.5168988138367214,0,10.016457
744,1,1,42,1,0.4480700510713334,1,1,1,0.41509634170063237,0,23.378183
598,1,1,28,8,0.5181058173858558,2,0,1,0.2301694811854532,0,2.2535303
562,2,1,36,5,0.0,1,0,1,0.9142456104557984,0,12.286713
621,2,0,59,2,0.0,2,1,1,0.856844828681139,0,22.594418
659,1,0,50,3,0.0,1,1,0,0.9170252759138496,1,66.73326
722,0,0,40,6,0.3554234310831143,2,0,1,0.7644348535285119,0,8.415693
606,1,0,39,3,0.0,2,1,0,0.2527684893907368,1,1.7870761
603,2,0,39,5,0.6472369717920132,2,1,0,0.27348151748491983,0,5.983483
506,0,0,59,3,0.7586868437300579,1,1,0,0.39180826768956434,0,87.69394
715,1,1,21,8,0.0,2,1,0,0.34330803591743014,0,0.15004104
690,1,1,47,2,0.0,2,1,0,0.7568930332846787,0,4.740509
644,1,0,40,10,0.5547310862350527,1,1,1,0.0997499761227197,0,29.923513
589,1,1,36,8,0.45610339241721615,1,1,0,0.1347335670556538,0,13.777238
592,1,0,66,5,0.5976537724938441,1,1,1,0.38131646572247646,0,10.4861765
632,1,1,42,4,0.5026566762624619,1,1,0,0.5049828258598696,0,12.45482
577,0,0,59,7,0.4439928976741115,1,0,1,0.9553833891136604,0,71.39516
588,1,1,30,3,0.4583816481026221,1,0,0,0.8843190524695108,0,8.187592
617,1,1,54,6,0.40710513180869573,1,1,1,0.2265900393487578,0,47.117767
668,2,0,36,3,0.5328319557952793,1,1,0,0.954825685852999,1,29.119638
810,1,1,32,9,0.4817881634730659,2,0,1,0.3944627211898736,0,0.49507734
767,2,1,47,5,0.0,1,1,0,0.6098226380619349,1,79.12594
718,2,0,49,10,0.32810883494569454,1,0,1,0.05566941642926899,0,64.969666
589,2,0,27,4,0.0,2,1,0,0.7209183477022055,0,7.1484118
778,2,1,33,5,0.46422944072631245,2,1,1,0.16374548769407477,0,2.090351
724,1,0,34,3,0.527515733579319,1,1,0,0.40158195107632777,0,11.174486
477,0,0,39,4,0.7273533648661894,1,1,0,0.9291844371137443,0,69.36498
580,1,1,34,6,0.0,2,1,1,0.8004950972817904,0,0.65123385
566,2,1,63,2,0.48141928860438915,2,1,1,0.2609612217966816,0,6.6378245
711,1,0,29,3,0.5188619411172083,2,1,0,0.15901448588340183,0,0.9340192
706,0,1,32,5,0.35212874677523454,2,1,1,0.520900746021245,0,2.0850885
703,2,1,31,6,0.0,2,1,1,0.3383103586392501,0,2.6419704
679,0,1,39,2,0.5826520241744367,2,1,1,0.96990707612577,0,5.870752
603,1,1,32,7,0.0,1,1,0,0.9903163752138329,1,10.051638
598,2,1,34,0,0.41645661790410604,1,0,1,0.21621109815987424,0,35.03617
836,0,0,32,4,0.43522320157957367,2,1,0,0.2760585635928231,0,4.1863923
687,1,0,61,7,0.3210010885296098,1,1,0,0.6565316487724577,1,96.88668
704,0,1,41,4,0.4345461537790105,2,1,1,0.2155481848516533,0,2.7622287
605,0,1,75,2,0.24440054525723973,1,0,1,0.933306780797566,0,2.434402
516,1,0,40,9,0.0,2,0,1,0.16628943064062618,0,1.7630707
572,1,0,39,2,0.0,2,1,1,0.002718759641545767,0,2.3236918
557,1,1,42,6,0.7087420633612637,1,1,0,0.7547357272619535,1,17.600813
443,0,1,59,4,0.44216877059526444,1,1,0,0.36420978203418425,1,97.2983
604,0,1,25,7,0.6592853297528093,1,1,1,0.17635764215482574,0,6.2967286
483,1,1,27,1,0.31010861820430763,1,1,1,0.010452548218354852,0,1.3875087
702,1,1,50,3,0.0,2,0,0,0.4747366373488668,0,8.753356
670,2,0,57,3,0.6997899027449752,2,1,0,0.49529815097341795,1,66.31414
804,2,0,38,3,0.4950106236360748,1,1,0,0.3734380633350485,0,75.76235
850,1,0,30,3,0.0,2,1,0,0.5834618206038676,0,0.45132622
554,1,0,39,10,0.6382382185531983,1,1,0,0.1640785194986121,0,48.76154
588,0,0,37,7,0.28002955303485977,2,1,0,0.6980468134706863,0,7.111765
758,0,1,32,4,0.6483016271666318,2,1,1,0.5776229129881904,0,1.7332673
787,0,1,43,0,0.5269767099462576,1,1,0,0.1047272514525137,1,82.55107
582,2,1,25,9,0.590052200078526,2,1,0,0.2616728397561967,0,1.6802166
633,2,0,33,4,0.3700905813990055,1,1,1,0.7990843125518486,0,14.909504
766,0,1,47,9,0.5153087454751051,1,1,0,0.8497005464021813,1,81.75887
564,2,1,37,9,0.3995733088282976,1,1,1,0.7301794321357689,0,14.397555
602,2,1,37,3,0.4288310445089479,2,0,1,0.7656288675568517,0,4.031749
649,1,1,39,3,0.4507663250844198,1,1,1,0.301647107298747,0,6.2604227
679,2,0,40,7,0.0,2,1,1,0.8188067460442472,0,4.8620896
639,2,1,34,7,0.5976133178215906,2,0,0,0.7832609514208606,0,2.6845016
790,0,1,50,8,0.4840155618562103,1,1,1,0.8823852677930741,1,78.276306
565,1,1,32,9,0.0,2,1,0,0.026886167629008566,0,0.8407223
478,1,0,50,2,0.0,1,0,1,0.4666498650621134,1,85.16024
825,1,1,29,3,0.5933644612440055,2,0,1,0.35594019228836354,0,0.3454925
528,2,0,32,0,0.271577874506737,1,1,1,0.8515693748753005,0,37.399437
577,2,1,35,5,0.43874506976119276,1,1,1,0.5489660762602828,0,7.446798
663,1,1,24,7,0.0,2,1,1,0.8315756154712775,0,0.39993757
505,0,0,25,5,0.45543929808313816,2,1,1,0.6336439629984664,0,1.3652872
633,0,1,29,6,0.46796828943576263,1,0,0,0.15165128269749759,0,29.129902
586,1,0,38,6,0.0,2,1,1,0.18963936055893338,0,2.4682229
850,1,0,35,9,0.0,2,0,0,0.12660159045188815,0,0.8237644
629,0,0,37,1,0.14169023765784747,2,0,0,0.24834746718311598,0,5.2804804
744,1,1,56,9,0.0,2,1,1,0.8475160877863834,0,14.479605
750,1,1,36,7,0.5440173737472455,3,1,1,0.13245619956705865,1,8.327523
637,0,1,28,3,0.4929319709049998,1,1,1,0.8323136359522334,0,14.978398
575,1,0,40,1,0.5561315353177858,1,1,0,0.9065006208092873,0,28.727007
671,2,1,58,1,0.7122970924170847,1,1,1,0.10879353978304926,0,21.017176
571,1,1,40,5,0.0,2,0,0,0.3642233333283328,0,1.10758
590,1,1,41,1,0.35506970180602015,1,1,0,0.12245364432303284,0,11.053949
619,2,1,38,3,0.38319729735686714,1,0,0,0.4949639690590451,0,36.515984
640,0,0,30,5,0.12832955404323726,1,0,1,0.7072396913905278,0,17.182686
670,1,1,38,7,0.0,2,1,1,0.38930132827685043,0,0.94733155
737,1,0,33,4,0.0,2,1,0,0.5755736672852257,0,0.8272322
555,2,1,32,10,0.0,2,0,1,0.8430524115052986,0,1.9741614
742,1,1,33,6,0.0,2,0,0,0.1927125040441362,0,0.38767627
618,0,0,40,0,0.5592166126095262,1,1,0,0.8031118471814057,1,67.443794
560,1,0,35,1,0.0,2,1,0,0.01845201216716196,0,1.6269339
654,1,1,38,8,0.0,2,1,0,0.4432816333959893,0,1.0360396
787,0,0,42,2,0.29686941817691803,2,0,1,0.22133278728118536,0,25.456709
611,1,0,53,7,0.0,2,0,1,0.7824937781558139,1,33.001495
559,2,1,34,0,0.0,1,1,0,0.9149741800341932,0,45.287033
481,1,1,37,8,0.6070339554996215,2,1,1,0.8754367042052515,0,2.402891
753,0,1,32,5,0.6373296424855208,1,1,0,0.744068858575994,0,26.783272
675,1,1,32,1,0.0,3,1,0,0.4294885661580681,0,15.080844
748,0,0,31,1,0.3968062889597925,1,1,0,0.9963138479724813,0,31.708258
610,2,0,46,5,0.46587277726984694,1,0,0,0.5398608567118159,0,84.88448
580,2,1,32,9,0.5667169487021604,2,0,1,0.6401462339653436,0,0.75278294
624,0,0,40,3,0.5977008035413901,2,1,0,0.5230463509265134,0,4.298305
709,1,0,36,8,0.0,2,1,1,0.3483581182002881,0,2.8074164
605,1,0,34,2,0.0,1,0,0,0.1798713777165719,0,20.196726
706,2,1,53,7,0.0,2,0,1,0.589694265802384,0,18.65347
567,2,1,40,8,0.11418835432346258,1,1,1,0.4756906284550174,0,7.1231394
747,1,0,21,4,0.3229422750886626,2,1,0,0.838435020544462,0,0.15620184
664,1,1,57,1,0.0,2,1,1,0.2827819556767671,0,4.6189165
711,1,0,39,3,0.6076681970755538,1,1,0,0.4515150696891553,0,15.695717
609,1,1,25,10,0.0,1,0,1,0.5494703744207572,0,15.024031
632,2,1,28,7,0.6198516297991747,1,1,0,0.009159174701183962,0,40.62096
725,1,0,36,1,0.4737024901225833,1,1,1,0.513726260857912,0,13.71755
850,1,0,34,9,0.3702669478273032,2,1,0,0.4873180888774878,0,0.55353534
682,1,1,40,4,0.0,1,0,1,0.5267551551173137,0,16.893854
797,1,1,37,4,0.2999771739992122,1,1,0,0.42899191872823855,0,7.6252923
668,2,1,38,1,0.5894995454130401,1,1,1,0.34682547183256,0,17.757126
783,0,0,41,5,0.42503512083332323,1,1,0,0.8847563942356494,0,46.70856
766,0,0,28,4,0.3614885230891953,1,0,1,0.10793840811797525,0,16.14275
704,2,0,36,2,0.6995262498809776,2,1,0,0.760213050346308,0,10.605396
722,1,1,40,6,0.0,2,1,1,0.5594609785234489,0,1.439917
692,1,0,34,7,0.0,2,1,0,0.9754083514975679,0,2.770947
584,1,0,35,2,0.45564826739015835,2,0,0,0.07974476562511719,0,1.8400553
644,0,0,51,4,0.38087193091027516,1,0,0,0.3631209780534041,1,92.13193
598,0,0,50,5,0.35225381747625106,3,0,1,0.32075893247805165,1,98.18797
733,0,1,48,7,0.3424319411917405,1,1,1,0.11925598894694442,0,75.32094
615,0,1,58,3,0.28820187511192297,1,1,1,0.42841846396330846,1,80.40064
850,1,0,39,2,0.0,2,1,0,0.8972848907070625,0,0.98941624
521,1,1,43,8,0.0,1,1,1,0.46588704221253124,0,14.6680355
675,1,1,69,1,0.0,2,1,0,0.7855025654950047,0,14.119244
746,1,1,58,3,0.0,3,1,1,0.40170526285260244,1,94.72674
770,1,0,33,4,0.0,1,1,0,0.13035724911729069,1,14.304571
618,1,1,30,3,0.5334604978459582,1,1,1,0.15699174271142893,0,7.0938005
556,1,1,36,7,0.6172708608503158,2,1,1,0.16018059724703707,0,1.035473
749,1,0,27,9,0.0,2,1,0,0.663679831423901,0,0.8549006
702,2,1,43,6,0.462824049397905,1,1,0,0.3079836124349875,0,68.83153
555,0,1,42,6,0.4268844772792013,1,1,1,0.20648401922383586,1,39.591156
587,1,1,47,6,0.2830901183823281,1,1,0,0.2897818241642077,0,58.36522
639,1,1,38,3,0.0,1,1,0,0.2142766634213567,0,7.8811774
643,1,1,33,4,0.0,2,1,1,0.7649753551464165,0,0.708221
600,1,0,41,1,0.0,2,1,1,0.45595389359683847,0,3.2810457
651,1,1,53,7,0.0,2,1,1,0.6506662886305642,0,3.5212822
666,1,0,27,4,0.0,2,0,0,0.4437417273349605,0,0.67560136
520,1,0,39,6,0.5804908678260564,1,0,0,0.5205864660075037,0,28.054178
650,2,0,50,7,0.5168144962761575,1,0,0,0.21010296483314156,0,88.39725
564,0,1,33,3,0.43580192260530964,1,1,0,0.37814211257175057,0,27.203262
586,1,1,64,1,0.0,2,1,1,0.26851889355433445,0,1.5314198
617,1,0,35,5,0.0,2,0,1,0.0652798342241684,0,3.5032856
712,2,0,30,6,0.0,2,1,0,0.7621047310018106,0,6.606693
654,1,1,55,3,0.34869005977686,1,1,1,0.016438719897750233,0,23.004284
605,1,1,27,9,0.0,2,1,0,0.9904957423433937,0,0.94896835
491,1,0,36,0,0.21271238055259808,1,1,1,0.5196623277523003,0,37.16643
707,1,0,35,9,0.0,2,1,1,0.35199396542369793,0,1.727193
638,2,1,34,5,0.58461891838236,1,1,0,0.5108901900131463,0,33.778015
683,1,1,43,2,0.4483869127899699,2,1,0,0.15183250000375034,0,2.732123
815,2,0,38,2,0.19285519471272183,1,1,0,0.9240145433888936,0,69.25833
645,2,1,38,1,0.27134443311226486,1,0,1,0.8313459435376078,0,29.144102
645,0,1,49,4,0.6382427223738532,1,0,1,0.4419441556668662,0,87.21048
683,1,1,30,4,0.2638136065523656,1,1,1,0.5759319515013683,0,7.540557
705,1,0,37,10,0.0,2,1,1,0.06962639932113517,1,15.560657
647,1,1,35,4,0.4932746996997865,1,1,0,0.4195341655128064,0,6.390492
786,0,0,33,0,0.487550861786154,1,0,0,0.17352037119544914,1,46.232155
534,1,1,41,9,0.0,2,1,0,0.06930541866748274,0,2.3814878
602,2,0,42,1,0.553659734914682,1,1,1,0.6974824595748894,0,27.292078
695,1,0,42,0,0.0,2,0,1,0.7036324969034543,0,32.85563
553,0,0,25,7,0.5122565500598272,2,1,0,0.10336427128790798,0,1.6620255
516,2,0,31,3,0.0,2,1,0,0.6210127067134911,0,4.0398235
655,1,0,34,3,0.0,2,1,0,0.7982121792631195,0,1.0423865
849,0,0,49,9,0.5298361976370567,1,1,0,0.8553070318215389,1,89.3042
520,0,1,43,3,0.6010614508862943,3,0,1,0.12661934214717505,1,97.253624
568,2,0,46,3,0.0,2,1,1,0.146819221235628,0,9.555668
695,2,1,32,9,0.0,3,0,1,0.1926294461121037,0,8.349126
807,2,0,28,7,0.6615006913763275,3,1,0,0.7806272999071411,1,37.673412
642,0,0,36,2,0.4962013859890285,3,1,1,0.2894908463758289,1,81.8778
703,0,1,39,1,0.5642111504316355,1,1,1,0.15624252116077084,1,44.5936
556,1,1,38,2,0.45738148106268967,1,1,0,0.9661046129905405,0,13.446565
585,1,0,30,6,0.0,2,1,1,0.6887963300495197,0,0.9903808
587,0,0,49,7,0.6193509882837291,2,1,0,0.0664894497424504,1,18.495646
524,2,0,32,6,0.0,1,1,1,0.6643150420865191,1,22.494047
556,0,0,31,1,0.5128130309800286,2,1,0,0.6254182774454959,0,5.887095
504,2,1,44,4,0.4524651423213306,1,1,1,0.06197401851876854,0,17.320635
